meta_time,telemetry_name,telemetry_value
2025-09-06T18:40:05.004000Z,VBOX_Lat_Min,33.52975082397461
2025-09-06T18:40:05.004000Z,aps,0.0
2025-09-06T18:40:05.004000Z,gear,3.0
2025-09-06T18:40:05.092000Z,aps,0.0
2025-09-06T18:40:05.092000Z,VBOX_Lat_Min,33.52973937988281
2025-09-06T18:40:05.092000Z,gear,3.0
2025-09-06T18:40:05.092000Z,speed,110.33
2025-09-06T18:40:05.092000Z,VBOX_Long_Minutes,-86.62161254882812
2025-09-06T18:40:05.209000Z,aps,0.0
2025-09-06T18:40:05.209000Z,gear,3.0
2025-09-06T18:40:05.209000Z,VBOX_Lat_Min,33.52971649169922
2025-09-06T18:40:05.209000Z,VBOX_Long_Minutes,-86.62162780761719
2025-09-06T18:40:07.356000Z,VBOX_Lat_Min,33.529653549194336
2025-09-06T18:40:07.356000Z,Laptrigger_lapdist_dls,2778.0
2025-09-06T18:40:07.356000Z,gear,3.0
2025-09-06T18:40:07.356000Z,nmot,4697.0
2025-09-06T18:40:07.356000Z,speed,103.7
2025-09-06T18:40:07.356000Z,VBOX_Long_Minutes,-86.6216812133789
2025-09-06T18:40:07.356000Z,aps,0.0
2025-09-06T18:40:07.357000Z,gear,3.0
2025-09-06T18:40:07.357000Z,aps,4.38
2025-09-06T18:40:07.357000Z,Laptrigger_lapdist_dls,2792.0
2025-09-06T18:40:07.357000Z,nmot,4547.0
2025-09-06T18:40:07.357000Z,speed,99.445
2025-09-06T18:40:07.357000Z,VBOX_Lat_Min,33.5295524597168
2025-09-06T18:40:07.357000Z,VBOX_Long_Minutes,-86.62178039550781
2025-09-06T18:40:07.387000Z,nmot,4495.0
2025-09-06T18:40:07.387000Z,Laptrigger_lapdist_dls,2800.0
2025-09-06T18:40:07.388000Z,VBOX_Lat_Min,33.529476165771484
2025-09-06T18:40:07.388000Z,VBOX_Long_Minutes,-86.62189483642578
2025-09-06T18:40:07.388000Z,speed,97.83500000000001
2025-09-06T18:40:07.388000Z,nmot,4771.0
2025-09-06T18:40:07.388000Z,gear,3.0
2025-09-06T18:40:07.388000Z,aps,0.0
2025-09-06T18:40:07.388000Z,Laptrigger_lapdist_dls,2806.0
2025-09-06T18:40:07.389000Z,aps,22.9
2025-09-06T18:40:07.389000Z,VBOX_Long_Minutes,-86.62198638916016
2025-09-06T18:40:07.389000Z,gear,2.0
2025-09-06T18:40:07.389000Z,Laptrigger_lapdist_dls,2813.5
2025-09-06T18:40:07.389000Z,nmot,4415.0
2025-09-06T18:40:07.389000Z,speed,97.595
2025-09-06T18:40:07.389000Z,VBOX_Lat_Min,33.52942657470703
2025-09-06T18:40:07.390000Z,VBOX_Lat_Min,33.529396057128906
2025-09-06T18:40:07.390000Z,VBOX_Long_Minutes,-86.62206268310547
2025-09-06T18:40:07.390000Z,nmot,4683.0
2025-09-06T18:40:07.390000Z,gear,2.0
2025-09-06T18:40:07.390000Z,aps,67.55000000000001
2025-09-06T18:40:07.390000Z,speed,94.28
